WABANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONG,LAT,AIR_TEMP,PERCP,SOLAR_RAD,SR_FLAG,SURFACE_TEMP,ST_TYPE,ST_FLAG,RELATIVE_HUMIDITY,RH_FLAG,WIND_1_5,WIND_FLAG
23907,20230323,1740,20230323,1140,2.623,-98.08,30.62,25.2,0,611,0,28.8,C,0,59,0,5.01,0
23907,20230323,1745,20230323,1145,2.623,-98.08,30.62,25.4,0,522,0,28.7,C,0,59,0,4.27,0
23907,20230323,1750,20230323,1150,2.623,-98.08,30.62,25.9,0,841,0,30.3,C,0,57,0,4.79,0
23907,20230323,1755,20230323,1155,2.623,-98.08,30.62,25.7,0,507,0,29.5,C,0,56,0,4.99,0
23907,20230323,1800,20230323,1200,2.623,-98.08,30.62,26,0,852,0,30.9,C,0,57,0,4.88,0
23907,20230323,1805,20230323,1205,2.623,-98.08,30.62,25.8,0,589,0,30,C,0,56,0,5.01,0
23907,20230323,1810,20230323,1210,2.623,-98.08,30.62,26.2,0,854,0,31.2,C,0,56,0,4.75,0
23907,20230323,1815,20230323,1215,2.623,-98.08,30.62,26.6,0,888,0,32,C,0,53,0,5.39,0
23907,20230323,1820,20230323,1220,2.623,-98.08,30.62,26.3,0,653,0,31.2,C,0,54,0,4.9,0
23907,20230323,1825,20230323,1225,2.623,-98.08,30.62,26.3,0,585,0,31.1,C,0,54,0,4.61,0
23907,20230323,1830,20230323,1230,2.623,-98.08,30.62,26.2,0,546,0,30.8,C,0,54,0,4.85,0
23907,20230323,1835,20230323,1235,2.623,-98.08,30.62,26.2,0,538,0,30.5,C,0,54,0,4.79,0
23907,20230323,1840,20230323,1240,2.623,-98.08,30.62,26,0,534,0,30.4,C,0,55,0,5.17,0
23907,20230323,1845,20230323,1245,2.623,-98.08,30.62,26.4,0,985,0,32.3,C,0,54,0,4.85,0
23907,20230323,1850,20230323,1250,2.623,-98.08,30.62,26.5,0,563,0,31.6,C,0,53,0,4.84,0
23907,20230323,1855,20230323,1255,2.623,-98.08,30.62,25.9,0,348,0,29.9,C,0,54,0,5.35,0
23907,20230323,1900,20230323,1300,2.623,-98.08,30.62,25.7,0,334,0,29.3,C,0,55,0,5.14,0
23907,20230323,1905,20230323,1305,2.623,-98.08,30.62,26,0,478,0,29.9,C,0,56,0,3.9,0
23907,20230323,1910,20230323,1310,2.623,-98.08,30.62,26.2,0,455,0,30.2,C,0,54,0,4.51,0
23907,20230323,1915,20230323,1315,2.623,-98.08,30.62,25.8,0,297,0,29.2,C,0,55,0,4.15,0
23907,20230323,1920,20230323,1320,2.623,-98.08,30.62,25.6,0,249,0,28.8,C,0,55,0,4.03,0
23907,20230323,1925,20230323,1325,2.623,-98.08,30.62,25.4,0,233,0,28.3,C,0,55,0,3.5,0
23907,20230323,1930,20230323,1330,2.623,-98.08,30.62,25.7,0,264,0,28.6,C,0,56,0,3.05,0
23907,20230323,1935,20230323,1335,2.623,-98.08,30.62,25.7,0,189,0,28.1,C,0,56,0,3.58,0
23907,20230323,1940,20230323,1340,2.623,-98.08,30.62,25.7,0,372,0,28.6,C,0,56,0,3.33,0
23907,20230323,1945,20230323,1345,2.623,-98.08,30.62,25.7,0,194,0,28.1,C,0,55,0,3.85,0
23907,20230323,1950,20230323,1350,2.623,-98.08,30.62,25.3,0,162,0,27.3,C,0,55,0,4.52,0
23907,20230323,1955,20230323,1355,2.623,-98.08,30.62,25.4,0,228,0,27.6,C,0,56,0,4.84,0
23907,20230323,2000,20230323,1400,2.623,-98.08,30.62,25.4,0,143,0,27.2,C,0,56,0,3.88,0
23907,20230323,2005,20230323,1405,2.623,-98.08,30.62,25.2,0,149,0,27,C,0,57,0,3.64,0
23907,20230323,2010,20230323,1410,2.623,-98.08,30.62,25.2,0,187,0,27,C,0,57,0,4.73,0
23907,20230323,2015,20230323,1415,2.623,-98.08,30.62,25.1,0,121,0,26.7,C,0,57,0,3.62,0
23907,20230323,2020,20230323,1420,2.623,-98.08,30.62,25.1,0,132,0,26.7,C,0,57,0,3.8,0
23907,20230323,2025,20230323,1425,2.623,-98.08,30.62,24.9,0,73,0,26.2,C,0,58,0,3.29,0
23907,20230323,2030,20230323,1430,2.623,-98.08,30.62,24.9,0,140,0,26.3,C,0,58,0,3.61,0
23907,20230323,2035,20230323,1435,2.623,-98.08,30.62,24.9,0,115,0,26.2,C,0,58,0,3.52,0
23907,20230323,2040,20230323,1440,2.623,-98.08,30.62,24.9,0,157,0,26.4,C,0,58,0,3.29,0
23907,20230323,2045,20230323,1445,2.623,-98.08,30.62,25,0,164,0,26.5,C,0,58,0,3.05,0
23907,20230323,2050,20230323,1450,2.623,-98.08,30.62,25.2,0,223,0,26.9,C,0,59,0,2.62,0
23907,20230323,2055,20230323,1455,2.623,-98.08,30.62,25.2,0,201,0,26.9,C,0,58,0,2.9,0
23907,20230323,2100,20230323,1500,2.623,-98.08,30.62,25.2,0,222,0,27,C,0,58,0,2.81,0
23907,20230323,2105,20230323,1505,2.623,-98.08,30.62,25.2,0,193,0,27,C,0,58,0,2.67,0
23907,20230323,2110,20230323,1510,2.623,-98.08,30.62,25.2,0,184,0,26.9,C,0,59,0,2.62,0
23907,20230323,2115,20230323,1515,2.623,-98.08,30.62,25.1,0,205,0,27,C,0,59,0,2.49,0
23907,20230323,2120,20230323,1520,2.623,-98.08,30.62,25.1,0,211,0,26.9,C,0,59,0,2.83,0
23907,20230323,2125,20230323,1525,2.623,-98.08,30.62,25.2,0,226,0,27.1,C,0,59,0,2.7,0
23907,20230323,2130,20230323,1530,2.623,-98.08,30.62,25.1,0,193,0,26.9,C,0,59,0,3.02,0
23907,20230323,2135,20230323,1535,2.623,-98.08,30.62,25.1,0,169,0,26.8,C,0,60,0,3.08,0
23907,20230323,2140,20230323,1540,2.623,-98.08,30.62,24.9,0,120,0,26.4,C,0,60,0,2.87,0
23907,20230323,2145,20230323,1545,2.623,-98.08,30.62,24.8,0,100,0,26.2,C,0,61,0,2.36,0
23907,20230323,2150,20230323,1550,2.623,-98.08,30.62,24.7,0,91,0,26,C,0,61,0,2.9,0
23907,20230323,2155,20230323,1555,2.623,-98.08,30.62,24.7,0,110,0,25.9,C,0,61,0,3.3,0
23907,20230323,2200,20230323,1600,2.623,-98.08,30.62,24.8,0,151,0,26.2,C,0,61,0,2.75,0
23907,20230323,2205,20230323,1605,2.623,-98.08,30.62,24.8,0,144,0,26.2,C,0,61,0,2.57,0
23907,20230323,2210,20230323,1610,2.623,-98.08,30.62,24.8,0,172,0,26.3,C,0,61,0,2.36,0
23907,20230323,2215,20230323,1615,2.623,-98.08,30.62,24.8,0,170,0,26.3,C,0,61,0,2.09,0
23907,20230323,2220,20230323,1620,2.623,-98.08,30.62,24.9,0,223,0,26.4,C,0,61,0,2.8,0
23907,20230323,2225,20230323,1625,2.623,-98.08,30.62,25,0,211,0,26.7,C,0,61,0,2.79,0
23907,20230323,2230,20230323,1630,2.623,-98.08,30.62,25,0,185,0,26.6,C,0,61,0,2.65,0
23907,20230323,2235,20230323,1635,2.623,-98.08,30.62,25,0,183,0,26.6,C,0,61,0,2.35,0
23907,20230323,2240,20230323,1640,2.623,-98.08,30.62,25,0,169,0,26.5,C,0,61,0,2.4,0
23907,20230323,2245,20230323,1645,2.623,-98.08,30.62,24.8,0,103,0,26.1,C,0,61,0,2.18,0
23907,20230323,2250,20230323,1650,2.623,-98.08,30.62,24.7,0,96,0,25.8,C,0,62,0,2.75,0
23907,20230323,2255,20230323,1655,2.623,-98.08,30.62,24.7,0,77,0,25.6,C,0,62,0,2.67,0
23907,20230323,2300,20230323,1700,2.623,-98.08,30.62,24.6,0,95,0,25.6,C,0,62,0,3.04,0
23907,20230323,2305,20230323,1705,2.623,-98.08,30.62,24.8,0,135,0,25.8,C,0,62,0,2.89,0
23907,20230323,2310,20230323,1710,2.623,-98.08,30.62,24.9,0,145,0,25.8,C,0,62,0,2.88,0
23907,20230323,2315,20230323,1715,2.623,-98.08,30.62,25,0,137,0,25.9,C,0,62,0,2.33,0
23907,20230323,2320,20230323,1720,2.623,-98.08,30.62,24.7,0,86,0,25.2,C,0,62,0,2.76,0
23907,20230323,2325,20230323,1725,2.623,-98.08,30.62,24.7,0,139,0,25.1,C,0,63,0,2.38,0
23907,20230323,2330,20230323,1730,2.623,-98.08,30.62,24.7,0,96,0,24.8,C,0,63,0,2.79,0
23907,20230323,2335,20230323,1735,2.623,-98.08,30.62,24.6,0,72,0,24.6,C,0,63,0,2.56,0
23907,20230323,2340,20230323,1740,2.623,-98.08,30.62,24.6,0,71,0,24.5,C,0,64,0,2.63,0
23907,20230323,2345,20230323,1745,2.623,-98.08,30.62,24.6,0,69,0,24.5,C,0,64,0,2.73,0
23907,20230323,2350,20230323,1750,2.623,-98.08,30.62,24.6,0,90,0,24.5,C,0,64,0,2.28,0
23907,20230323,2355,20230323,1755,2.623,-98.08,30.62,24.7,0,74,0,24.3,C,0,64,0,2.54,0
23907,20230324,0,20230323,1800,2.623,-98.08,30.62,24.7,0,111,0,24.5,C,0,64,0,2.45,0
23907,20230324,5,20230323,1805,2.623,-98.08,30.62,24.8,0,107,0,24.7,C,0,63,0,2.49,0
23907,20230324,10,20230323,1810,2.623,-98.08,30.62,24.7,0,50,0,24,C,0,64,0,2.26,0
23907,20230324,15,20230323,1815,2.623,-98.08,30.62,24.4,0,28,0,23.8,C,0,65,0,1.83,0
23907,20230324,20,20230323,1820,2.623,-98.08,30.62,24.4,0,33,0,24,C,0,65,0,2.54,0
23907,20230324,25,20230323,1825,2.623,-98.08,30.62,24.3,0,19,0,23.9,C,0,65,0,2.37,0
23907,20230324,30,20230323,1830,2.623,-98.08,30.62,24.2,0,1,0,23.9,C,0,66,0,2.47,0
23907,20230324,35,20230323,1835,2.623,-98.08,30.62,24.2,0,0,0,23.9,C,0,66,0,2.72,0
23907,20230324,40,20230323,1840,2.623,-98.08,30.62,24.2,0,0,0,23.9,C,0,66,0,2.78,0
23907,20230324,45,20230323,1845,2.623,-98.08,30.62,24.2,0,0,0,23.8,C,0,66,0,2.53,0
23907,20230324,50,20230323,1850,2.623,-98.08,30.62,24.2,0,0,0,23.8,C,0,67,0,2.12,0
23907,20230324,55,20230323,1855,2.623,-98.08,30.62,24.1,0,0,0,23.6,C,0,67,0,1.81,0
23907,20230324,100,20230323,1900,2.623,-98.08,30.62,24,0,0,0,23.6,C,0,68,0,1.88,0
23907,20230324,105,20230323,1905,2.623,-98.08,30.62,24,0,0,0,23.4,C,0,68,0,1.25,0
23907,20230324,110,20230323,1910,2.623,-98.08,30.62,24,0,0,0,23.5,C,0,68,0,2.62,0
23907,20230324,115,20230323,1915,2.623,-98.08,30.62,24,0,0,0,23.4,C,0,68,0,1.75,0
23907,20230324,120,20230323,1920,2.623,-98.08,30.62,23.9,0,0,0,23.4,C,0,68,0,2.13,0
23907,20230324,125,20230323,1925,2.623,-98.08,30.62,23.8,0,0,0,23.3,C,0,68,0,2.54,0
23907,20230324,130,20230323,1930,2.623,-98.08,30.62,23.8,0,0,0,23.2,C,0,68,0,2.96,0
23907,20230324,135,20230323,1935,2.623,-98.08,30.62,23.7,0,0,0,23,C,0,69,0,3.21,0
23907,20230324,140,20230323,1940,2.623,-98.08,30.62,23.7,0,0,0,23,C,0,69,0,2.82,0
23907,20230324,145,20230323,1945,2.623,-98.08,30.62,23.6,0,0,0,23,C,0,69,0,2.34,0
23907,20230324,150,20230323,1950,2.623,-98.08,30.62,23.4,0,0,0,22.7,C,0,70,0,2.73,0
23907,20230324,155,20230323,1955,2.623,-98.08,30.62,23.3,0,0,0,22.4,C,0,71,0,2.83,0
23907,20230324,200,20230323,2000,2.623,-98.08,30.62,23.1,0,0,0,22.1,C,0,72,0,2.51,0
23907,20230324,205,20230323,2005,2.623,-98.08,30.62,23,0,0,0,21.8,C,0,72,0,2.24,0
23907,20230324,210,20230323,2010,2.623,-98.08,30.62,22.9,0,0,0,21.7,C,0,73,0,2.47,0
23907,20230324,215,20230323,2015,2.623,-98.08,30.62,22.8,0,0,0,21.6,C,0,74,0,2.5,0
23907,20230324,220,20230323,2020,2.623,-98.08,30.62,22.6,0,0,0,21.5,C,0,75,0,1.94,0
23907,20230324,225,20230323,2025,2.623,-98.08,30.62,22.6,0,0,0,21.4,C,0,75,0,2.56,0
23907,20230324,230,20230323,2030,2.623,-98.08,30.62,22.5,0,0,0,21.3,C,0,76,0,2.33,0
23907,20230324,235,20230323,2035,2.623,-98.08,30.62,22.5,0,0,0,21.3,C,0,76,0,2.47,0
23907,20230324,240,20230323,2040,2.623,-98.08,30.62,22.4,0,0,0,21.2,C,0,76,0,2.59,0
23907,20230324,245,20230323,2045,2.623,-98.08,30.62,22.3,0,0,0,21.2,C,0,77,0,2.54,0
23907,20230324,250,20230323,2050,2.623,-98.08,30.62,22.2,0,0,0,21.1,C,0,77,0,1.88,0
23907,20230324,255,20230323,2055,2.623,-98.08,30.62,22.2,0,0,0,21.2,C,0,78,0,2.55,0
23907,20230324,300,20230323,2100,2.623,-98.08,30.62,22.3,0,0,0,21.5,C,0,78,0,3.12,0
23907,20230324,305,20230323,2105,2.623,-98.08,30.62,22.2,0,0,0,21.5,C,0,78,0,3.12,0
23907,20230324,310,20230323,2110,2.623,-98.08,30.62,22.3,0,0,0,21.7,C,0,78,0,3.25,0
23907,20230324,315,20230323,2115,2.623,-98.08,30.62,22.3,0,0,0,21.9,C,0,78,0,3.2,0
23907,20230324,320,20230323,2120,2.623,-98.08,30.62,22.3,0,0,0,21.8,C,0,78,0,3.01,0
23907,20230324,325,20230323,2125,2.623,-98.08,30.62,22.2,0,0,0,21.9,C,0,78,0,2.82,0
23907,20230324,330,20230323,2130,2.623,-98.08,30.62,22.2,0,0,0,21.9,C,0,79,0,2.83,0
23907,20230324,335,20230323,2135,2.623,-98.08,30.62,22.1,0,0,0,21.7,C,0,79,0,2.78,0
23907,20230324,340,20230323,2140,2.623,-98.08,30.62,22.1,0,0,0,21.9,C,0,80,0,3.14,0
23907,20230324,345,20230323,2145,2.623,-98.08,30.62,22.1,0,0,0,21.9,C,0,80,0,3.47,0
23907,20230324,350,20230323,2150,2.623,-98.08,30.62,22.1,0,0,0,21.9,C,0,80,0,3.04,0
23907,20230324,355,20230323,2155,2.623,-98.08,30.62,22.1,0,0,0,21.9,C,0,80,0,3.36,0
23907,20230324,400,20230323,2200,2.623,-98.08,30.62,22,0,0,0,21.9,C,0,80,0,2.99,0
23907,20230324,405,20230323,2205,2.623,-98.08,30.62,22,0,0,0,21.9,C,0,81,0,3.01,0
23907,20230324,410,20230323,2210,2.623,-98.08,30.62,21.9,0,0,0,21.9,C,0,81,0,3.15,0
23907,20230324,415,20230323,2215,2.623,-98.08,30.62,21.9,0,0,0,21.8,C,0,81,0,3.45,0
23907,20230324,420,20230323,2220,2.623,-98.08,30.62,21.9,0,0,0,21.8,C,0,81,0,3.21,0
23907,20230324,425,20230323,2225,2.623,-98.08,30.62,21.8,0,0,0,21.8,C,0,82,0,3.47,0
23907,20230324,430,20230323,2230,2.623,-98.08,30.62,21.8,0,0,0,21.7,C,0,82,0,3.05,0
23907,20230324,435,20230323,2235,2.623,-98.08,30.62,21.7,0,0,0,21.7,C,0,82,0,3.35,0
23907,20230324,440,20230323,2240,2.623,-98.08,30.62,21.7,0,0,0,21.7,C,0,82,0,3.29,0
23907,20230324,445,20230323,2245,2.623,-98.08,30.62,21.7,0,0,0,21.7,C,0,83,0,3.23,0
23907,20230324,450,20230323,2250,2.623,-98.08,30.62,21.7,0,0,0,21.7,C,0,83,0,3.21,0
23907,20230324,455,20230323,2255,2.623,-98.08,30.62,21.6,0,0,0,21.7,C,0,83,0,2.95,0
23907,20230324,500,20230323,2300,2.623,-98.08,30.62,21.6,0,0,0,21.7,C,0,83,0,3.14,0
23907,20230324,505,20230323,2305,2.623,-98.08,30.62,21.6,0,0,0,21.7,C,0,83,0,2.65,0
23907,20230324,510,20230323,2310,2.623,-98.08,30.62,21.6,0,0,0,21.6,C,0,83,0,2.49,0
23907,20230324,515,20230323,2315,2.623,-98.08,30.62,21.6,0,0,0,21.6,C,0,83,0,3.06,0
23907,20230324,520,20230323,2320,2.623,-98.08,30.62,21.6,0,0,0,21.6,C,0,83,0,3.63,0
23907,20230324,525,20230323,2325,2.623,-98.08,30.62,21.6,0,0,0,21.6,C,0,83,0,3.11,0
23907,20230324,530,20230323,2330,2.623,-98.08,30.62,21.6,0,0,0,21.6,C,0,83,0,3.01,0
23907,20230324,535,20230323,2335,2.623,-98.08,30.62,21.6,0,0,0,21.6,C,0,83,0,3.89,0
23907,20230324,540,20230323,2340,2.623,-98.08,30.62,21.6,0,0,0,21.6,C,0,83,0,3.22,0
23907,20230324,545,20230323,2345,2.623,-98.08,30.62,21.5,0,0,0,21.5,C,0,83,0,3.78,0
23907,20230324,550,20230323,2350,2.623,-98.08,30.62,21.5,0,0,0,21.3,C,0,84,0,3.18,0
23907,20230324,555,20230323,2355,2.623,-98.08,30.62,21.4,0,0,0,21.2,C,0,84,0,3.56,0
23907,20230324,600,20230324,0,2.623,-98.08,30.62,21.4,0,0,0,21.2,C,0,84,0,3.76,0
23907,20230324,605,20230324,5,2.623,-98.08,30.62,21.4,0,0,0,21.2,C,0,84,0,3.47,0
23907,20230324,610,20230324,10,2.623,-98.08,30.62,21.4,0,0,0,21.3,C,0,84,0,3.61,0
23907,20230324,615,20230324,15,2.623,-98.08,30.62,21.4,0,0,0,21.3,C,0,84,0,3.79,0
23907,20230324,620,20230324,20,2.623,-98.08,30.62,21.4,0,0,0,21.3,C,0,84,0,4.23,0
23907,20230324,625,20230324,25,2.623,-98.08,30.62,21.4,0,0,0,21.3,C,0,84,0,3.75,0
23907,20230324,630,20230324,30,2.623,-98.08,30.62,21.4,0,0,0,21.3,C,0,84,0,4,0
23907,20230324,635,20230324,35,2.623,-98.08,30.62,21.4,0,0,0,21.3,C,0,84,0,3.55,0
23907,20230324,640,20230324,40,2.623,-98.08,30.62,21.4,0,0,0,21.3,C,0,84,0,3.72,0
23907,20230324,645,20230324,45,2.623,-98.08,30.62,21.4,0,0,0,21.3,C,0,84,0,3.61,0
23907,20230324,650,20230324,50,2.623,-98.08,30.62,21.5,0,0,0,21.3,C,0,84,0,3.55,0
23907,20230324,655,20230324,55,2.623,-98.08,30.62,21.5,0,0,0,21.3,C,0,83,0,3.35,0
23907,20230324,700,20230324,100,2.623,-98.08,30.62,21.5,0,0,0,21.3,C,0,83,0,3.24,0
23907,20230324,705,20230324,105,2.623,-98.08,30.62,21.5,0,0,0,21.3,C,0,83,0,3.69,0
23907,20230324,710,20230324,110,2.623,-98.08,30.62,21.5,0,0,0,21.3,C,0,83,0,3.86,0
23907,20230324,715,20230324,115,2.623,-98.08,30.62,21.5,0,0,0,21.4,C,0,83,0,3.52,0
23907,20230324,720,20230324,120,2.623,-98.08,30.62,21.6,0,0,0,21.4,C,0,82,0,3.84,0
23907,20230324,725,20230324,125,2.623,-98.08,30.62,21.6,0,0,0,21.4,C,0,82,0,3.71,0
23907,20230324,730,20230324,130,2.623,-98.08,30.62,21.7,0,0,0,21.4,C,0,81,0,4.77,0
23907,20230324,735,20230324,135,2.623,-98.08,30.62,21.8,0,0,0,21.4,C,0,80,0,4.31,0
23907,20230324,740,20230324,140,2.623,-98.08,30.62,21.8,0,0,0,21.4,C,0,80,0,3.98,0
23907,20230324,745,20230324,145,2.623,-98.08,30.62,21.8,0,0,0,21.4,C,0,80,0,3.72,0
23907,20230324,750,20230324,150,2.623,-98.08,30.62,21.8,0,0,0,21.4,C,0,80,0,4.57,0
23907,20230324,755,20230324,155,2.623,-98.08,30.62,21.8,0,0,0,21.4,C,0,79,0,3.76,0
23907,20230324,800,20230324,200,2.623,-98.08,30.62,21.8,0,0,0,21.4,C,0,79,0,3.8,0
23907,20230324,805,20230324,205,2.623,-98.08,30.62,21.7,0,0,0,21.4,C,0,79,0,3.94,0
23907,20230324,810,20230324,210,2.623,-98.08,30.62,21.7,0,0,0,21.3,C,0,79,0,3.6,0
23907,20230324,815,20230324,215,2.623,-98.08,30.62,21.7,0,0,0,21.3,C,0,79,0,4.11,0
23907,20230324,820,20230324,220,2.623,-98.08,30.62,21.7,0,0,0,21.3,C,0,79,0,3.73,0
23907,20230324,825,20230324,225,2.623,-98.08,30.62,21.6,0,0,0,21.2,C,0,79,0,4.18,0
23907,20230324,830,20230324,230,2.623,-98.08,30.62,21.7,0,0,0,21.2,C,0,79,0,5.12,0
23907,20230324,835,20230324,235,2.623,-98.08,30.62,21.6,0,0,0,21.1,C,0,78,0,4.04,0
23907,20230324,840,20230324,240,2.623,-98.08,30.62,21.6,0,0,0,21,C,0,78,0,4.75,0
23907,20230324,845,20230324,245,2.623,-98.08,30.62,21.6,0,0,0,21,C,0,78,0,5.4,0
23907,20230324,850,20230324,250,2.623,-98.08,30.62,21.6,0,0,0,21,C,0,78,0,4.04,0
23907,20230324,855,20230324,255,2.623,-98.08,30.62,21.5,0,0,0,21,C,0,78,0,5.2,0
23907,20230324,900,20230324,300,2.623,-98.08,30.62,21.5,0,0,0,21.1,C,0,78,0,5.07,0
23907,20230324,905,20230324,305,2.623,-98.08,30.62,21.5,0,0,0,21.1,C,0,78,0,4.74,0
23907,20230324,910,20230324,310,2.623,-98.08,30.62,21.5,0,0,0,20.9,C,0,78,0,5.26,0
23907,20230324,915,20230324,315,2.623,-98.08,30.62,21.4,0,0,0,20.8,C,0,78,0,5.26,0
23907,20230324,920,20230324,320,2.623,-98.08,30.62,21.4,0,0,0,20.7,C,0,78,0,5.24,0
23907,20230324,925,20230324,325,2.623,-98.08,30.62,21.3,0,0,0,20.7,C,0,78,0,4.62,0
23907,20230324,930,20230324,330,2.623,-98.08,30.62,21.3,0,0,0,20.6,C,0,78,0,4.71,0
23907,20230324,935,20230324,335,2.623,-98.08,30.62,21.2,0,0,0,20.7,C,0,78,0,4.47,0
23907,20230324,940,20230324,340,2.623,-98.08,30.62,21.2,0,0,0,20.7,C,0,79,0,3.89,0
23907,20230324,945,20230324,345,2.623,-98.08,30.62,21.1,0,0,0,20.7,C,0,79,0,4.34,0
23907,20230324,950,20230324,350,2.623,-98.08,30.62,21.1,0,0,0,20.6,C,0,79,0,4.24,0
23907,20230324,955,20230324,355,2.623,-98.08,30.62,21.1,0,0,0,20.6,C,0,79,0,4.33,0
23907,20230324,1000,20230324,400,2.623,-98.08,30.62,21,0,0,0,20.5,C,0,78,0,4.19,0
23907,20230324,1005,20230324,405,2.623,-98.08,30.62,20.9,0,0,0,20.4,C,0,79,0,4.09,0
23907,20230324,1010,20230324,410,2.623,-98.08,30.62,20.9,0,0,0,20.4,C,0,79,0,4.07,0
23907,20230324,1015,20230324,415,2.623,-98.08,30.62,20.8,0,0,0,20.4,C,0,79,0,3.89,0
23907,20230324,1020,20230324,420,2.623,-98.08,30.62,20.8,0,0,0,20.3,C,0,79,0,3.72,0
23907,20230324,1025,20230324,425,2.623,-98.08,30.62,20.8,0,0,0,20.3,C,0,79,0,4.61,0
23907,20230324,1030,20230324,430,2.623,-98.08,30.62,20.8,0,0,0,20.1,C,0,78,0,4.59,0
23907,20230324,1035,20230324,435,2.623,-98.08,30.62,20.7,0,0,0,20,C,0,79,0,4.15,0
23907,20230324,1040,20230324,440,2.623,-98.08,30.62,20.6,0,0,0,19.9,C,0,79,0,4.12,0
23907,20230324,1045,20230324,445,2.623,-98.08,30.62,20.6,0,0,0,20,C,0,79,0,4.05,0
23907,20230324,1050,20230324,450,2.623,-98.08,30.62,20.6,0,0,0,20,C,0,79,0,3.5,0
23907,20230324,1055,20230324,455,2.623,-98.08,30.62,20.5,0,0,0,19.8,C,0,79,0,3.81,0
23907,20230324,1100,20230324,500,2.623,-98.08,30.62,20.5,0,0,0,19.7,C,0,79,0,4.17,0
23907,20230324,1105,20230324,505,2.623,-98.08,30.62,20.5,0,0,0,19.6,C,0,79,0,4.11,0
23907,20230324,1110,20230324,510,2.623,-98.08,30.62,20.4,0,0,0,19.5,C,0,80,0,3.76,0
23907,20230324,1115,20230324,515,2.623,-98.08,30.62,20.3,0,0,0,19.4,C,0,80,0,3.89,0
23907,20230324,1120,20230324,520,2.623,-98.08,30.62,20.2,0,0,0,19.5,C,0,80,0,2.97,0
23907,20230324,1125,20230324,525,2.623,-98.08,30.62,20.3,0,0,0,19.9,C,0,81,0,3.65,0
23907,20230324,1130,20230324,530,2.623,-98.08,30.62,20.3,0,0,0,20.1,C,0,80,0,3.25,0
23907,20230324,1135,20230324,535,2.623,-98.08,30.62,20.4,0,0,0,20.1,C,0,80,0,2.72,0
23907,20230324,1140,20230324,540,2.623,-98.08,30.62,20.3,0,0,0,20.1,C,0,81,0,2.51,0
23907,20230324,1145,20230324,545,2.623,-98.08,30.62,20.3,0,0,0,20.1,C,0,81,0,2.09,0
23907,20230324,1150,20230324,550,2.623,-98.08,30.62,20.3,0,0,0,20.1,C,0,81,0,1.83,0
23907,20230324,1155,20230324,555,2.623,-98.08,30.62,20.3,0,0,0,20.1,C,0,81,0,2.06,0
23907,20230324,1200,20230324,600,2.623,-98.08,30.62,20.3,0,0,0,20.1,C,0,81,0,1.75,0
23907,20230324,1205,20230324,605,2.623,-98.08,30.62,20.3,0,0,0,20.1,C,0,81,0,2.07,0
23907,20230324,1210,20230324,610,2.623,-98.08,30.62,20.3,0,0,0,20.1,C,0,81,0,2.89,0
23907,20230324,1215,20230324,615,2.623,-98.08,30.62,20.4,0,0,0,20.1,C,0,80,0,3.01,0
23907,20230324,1220,20230324,620,2.623,-98.08,30.62,20.6,0,0,0,20.2,C,0,79,0,3.46,0
23907,20230324,1225,20230324,625,2.623,-98.08,30.62,20.6,0,0,0,20.2,C,0,78,0,3.32,0
23907,20230324,1230,20230324,630,2.623,-98.08,30.62,20.5,0,0,0,20.1,C,0,79,0,3.22,0
23907,20230324,1235,20230324,635,2.623,-98.08,30.62,20.3,0,0,0,19.8,C,0,80,0,2.88,0
23907,20230324,1240,20230324,640,2.623,-98.08,30.62,20,0,0,0,19.6,C,0,82,0,2.29,0
23907,20230324,1245,20230324,645,2.623,-98.08,30.62,19.7,0,0,0,19.5,C,0,84,0,2.17,0
23907,20230324,1250,20230324,650,2.623,-98.08,30.62,19.5,0,0,0,19.4,C,0,86,0,1.92,0
23907,20230324,1255,20230324,655,2.623,-98.08,30.62,19.3,0,0,0,19.4,C,0,88,0,2.14,0
23907,20230324,1300,20230324,700,2.623,-98.08,30.62,19.2,0,0,0,19.4,C,0,89,0,1.93,0
23907,20230324,1305,20230324,705,2.623,-98.08,30.62,19.1,0,0,0,19.3,C,0,90,0,2.13,0
23907,20230324,1310,20230324,710,2.623,-98.08,30.62,19,0,0,0,19.3,C,0,91,0,1.6,0
23907,20230324,1315,20230324,715,2.623,-98.08,30.62,18.9,0,0,0,19.3,C,0,91,0,1.83,0
23907,20230324,1320,20230324,720,2.623,-98.08,30.62,18.9,0,0,0,19.3,C,0,92,0,1.98,0
23907,20230324,1325,20230324,725,2.623,-98.08,30.62,18.9,0,0,0,19.3,C,0,92,0,1.97,0
23907,20230324,1330,20230324,730,2.623,-98.08,30.62,18.8,0,0,0,19.3,C,0,92,0,2,0
23907,20230324,1335,20230324,735,2.623,-98.08,30.62,18.7,0,0,0,19.3,C,0,93,0,2.45,0
23907,20230324,1340,20230324,740,2.623,-98.08,30.62,18.4,0,0,0,19.1,C,0,93,0,1.87,0
23907,20230324,1345,20230324,745,2.623,-98.08,30.62,18.1,0,3,0,19,C,0,93,0,2.2,0
23907,20230324,1350,20230324,750,2.623,-98.08,30.62,17.8,0,14,0,18.9,C,0,93,0,2.02,0
